timestamp_ns,rtt_ms
1774661807254134590,45.3371
1774661807260725358,51.9279
1774661807261123157,52.3257
1774661807269655889,60.8584
1774661807274460080,65.6626
1774661807293825491,85.0280
1774661807334116873,25.3635
1774661807337384180,28.6308
1774661807341289565,32.5362
1774661807343323765,34.5704
1774661807343686745,34.9334
1774661807347360435,38.6071
1774661807350839931,42.0866
1774661807356230133,47.4768
1774661807360534857,51.7815
1774661807366308772,57.5554
1774661807429974920,21.2301
1774661807430670398,21.9256
1774661807431611688,22.8668
1774661807439583835,30.8390
1774661807440882300,32.1375
1774661807447647908,38.9031
1774661807448289801,39.5450
1774661807449052324,40.3075
1774661807451660276,42.9154
1774661807452136973,43.3921
1774661807452478190,43.7334
1774661807529529116,20.7823
1774661807530010057,21.2633
1774661807538235984,29.4892
1774661807545230924,36.4841
1774661807547335030,38.5882
1774661807558431327,49.6845
1774661807625924078,17.1100
1774661807635179692,26.3657
1774661807644727304,35.9133
1774661807646220336,37.4063
1774661807654778807,45.9648
1774661807665389036,56.5750
1774661807665843290,57.0293
1774661807736322212,27.5654
1774661807737404764,28.6479
1774661807740913125,32.1563
1774661807747431335,38.6745
1774661807750642712,41.8859
1774661807758282597,49.5257
1774661807768474367,59.7175
1774661807769436436,60.6796
1774661807778869486,70.1126
1774661807832446487,23.5763
1774661807834695976,25.8258
1774661807843874207,35.0040
1774661807844353220,35.4830
1774661807850540611,41.6704
1774661807853952139,45.0819
1774661807861552366,52.6822
1774661807948853096,40.0982
1774661807949479901,40.7250
1774661807954577612,45.8227
1774661807955029679,46.2747
1774661807962114177,53.3592
1774661807971702360,62.9474
1774661807972190253,63.4353
1774661807975319564,66.5646
1774661808019221975,10.4743
1774661808019645892,10.8982
1774661808029680214,20.9325
1774661808037910847,29.1632
1774661808038339576,29.5919
1774661808038676700,29.9290
1774661808052705603,43.9579
1774661808053208071,44.4604
1774661808055398396,46.6507
1774661808128021969,19.2561
1774661808128465895,19.7000
1774661808138256497,29.4906
1774661808144428544,35.6627
1774661808147449860,38.6840
1774661808154316242,45.5504
1774661808156180089,47.4142
1774661808156503655,47.7378
1774661808156806540,48.0407
1774661808157140873,48.3750
1774661808164708304,55.9425
1774661808165229819,56.4640
1774661808227689972,18.9488
1774661808237934031,29.1928
1774661808243197220,34.4560
1774661808244776815,36.0356
1774661808245154780,36.4136
1774661808257837929,49.0967
1774661808268220986,59.4798
1774661808278598102,69.8569
1774661808279000076,70.2589
1774661808333710525,24.9517
1774661808334112911,25.3541
1774661808356472671,47.7138
1774661808356821685,48.0628
1774661808357200149,48.4413
1774661808357463504,48.7047
1774661808433239933,24.4862
1774661808433696720,24.9430
1774661808436076083,27.3223
1774661808436672042,27.9183
1774661808445835179,37.0814
1774661808450458265,41.7045
1774661808450883782,42.1300
1774661808543557670,34.8002
1774661808544688339,35.9309
1774661808547407115,38.6497
1774661808554371018,45.6136
1774661808554749219,45.9918
1774661808557380090,48.6227
1774661808557725491,48.9681
1774661808558455021,49.6976
1774661808564647610,55.8902
1774661808626540927,17.7918
1774661808639042376,30.2933
1774661808643309625,34.5605
1774661808646344905,37.5958
1774661808648810481,40.0614
1774661808667771061,59.0220
1774661808668171211,59.4221
1774661808668447431,59.6984
1774661808668748454,59.9994
1774661808736971060,28.2135
1774661808746049293,37.2917
1774661808746452754,37.6952
1774661808747885842,39.1283
1774661808756896072,48.1385
1774661808832577734,23.5684
1774661808836098930,27.0896
1774661808842378781,33.3694
1774661808849815915,40.8066
1774661808850229033,41.2197
1774661808856653362,47.6440
1774661808857199062,48.1897
1774661808865419537,56.4102
1774661808867349448,58.3401
1774661808867685020,58.6757
1774661808929889547,21.1599
1774661808935605437,26.8758
1774661808937014811,28.2852
