timestamp_ns,rtt_ms
1774661705118078559,0.5593
1774661705217741694,0.2611
1774661705317809569,0.3024
1774661705417859953,0.3524
1774661705517831415,0.3190
1774661705617802679,0.2891
1774661705717839778,0.3110
1774661705817787039,0.2813
1774661705917772461,0.2711
1774661706017782410,0.2797
1774661706117790090,0.2807
1774661706217814149,0.3076
1774661706318039885,0.5304
1774661706417947018,0.4288
1774661706517878851,0.2816
1774661706617810764,0.2967
1774661706717829482,0.2714
1774661706817809362,0.3019
1774661706918394297,0.3932
1774661707017809004,0.2933
1774661707117798627,0.2842
1774661707217814635,0.3048
1774661707317803944,0.2999
1774661707417816685,0.3025
1774661707517861936,0.3463
1774661707617799470,0.2873
1774661707717838076,0.3237
1774661707817851762,0.3383
1774661707917799207,0.2914
1774661708017760454,0.2778
1774661708117816675,0.3040
1774661708217824104,0.3089
1774661708317813380,0.3068
1774661708417790317,0.2816
1774661708517766793,0.2644
1774661708617768683,0.2662
1774661708717814648,0.2977
1774661708817789801,0.2756
1774661708917831621,0.3211
1774661709017803529,0.2984
1774661709117781903,0.2723
1774661709217780995,0.2751
1774661709317918033,0.3651
1774661709417780579,0.2748
1774661709517787842,0.2742
1774661709617825024,0.3111
1774661709718209294,0.6978
1774661709817809070,0.2962
1774661709917774079,0.2692
1774661710017779190,0.2772
1774661710117811231,0.2943
1774661710217879072,0.2997
1774661710317908272,0.3390
1774661710417814031,0.3040
1774661710517823229,0.3128
1774661710617798701,0.2896
1774661710717821990,0.3073
1774661710817838814,0.3263
1774661710917767535,0.2633
1774661711017793784,0.2826
1774661711117783585,0.2797
1774661711217833654,0.3208
1774661711317901356,0.2984
1774661711417792370,0.2797
1774661711517785468,0.2814
1774661711617882728,0.3743
1774661711717818540,0.3118
1774661711817797114,0.2900
1774661711917957797,0.4463
1774661712017773894,0.2708
1774661712117808971,0.3011
1774661712217874520,0.3402
1774661712317835565,0.3207
1774661712417883129,0.3801
1774661712517820171,0.3143
1774661712617861656,0.3786
1774661712717821776,0.2684
1774661712817906129,0.3924
1774661712917767237,0.2614
1774661713017815240,0.3049
1774661713117793293,0.2858
1774661713217818804,0.3056
1774661713317816477,0.3018
1774661713417855926,0.3494
1774661713517763276,0.2578
1774661713617918333,0.4461
1774661713717786917,0.2767
1774661713817835107,0.3030
1774661713917776426,0.2857
1774661714017809478,0.3054
1774661714117821635,0.3168
1774661714217788644,0.2895
1774661714317804139,0.2875
1774661714418109070,0.5951
1774661714517846193,0.3338
1774661714617834919,0.2990
1774661714717774875,0.2698
1774661714817848246,0.3373
1774661714917828224,0.2993
1774661715017843516,0.3298
1774661715117854807,0.3216
1774661715217786990,0.3084
1774661715317835139,0.3002
1774661715417803855,0.2928
1774661715517808522,0.2898
1774661715617838230,0.3292
1774661715717782858,0.2800
1774661715817851004,0.3434
1774661715917816400,0.3056
1774661716017963285,0.4506
1774661716119181565,0.2909
1774661716217906415,0.3924
1774661716317787693,0.2808
1774661716417839751,0.3284
1774661716517846935,0.3107
1774661716617754441,0.2872
1774661716717794056,0.2799
1774661716817806596,0.3012
1774661716917785316,0.2743
1774661717017817396,0.2897
1774661717117834198,0.3205
1774661717217827291,0.2995
1774661717317766567,0.2642
1774661717417784096,0.2782
1774661717517759043,0.2576
1774661717617789446,0.2810
1774661717717787501,0.2786
1774661717817789354,0.2854
1774661717917936945,0.3699
1774661718017823008,0.3063
1774661718117838954,0.3248
1774661718217807579,0.2964
1774661718317809130,0.3010
1774661718417885145,0.3428
1774661718518057325,0.2779
1774661718617791380,0.2847
1774661718717873362,0.3580
1774661718818003177,0.2917
1774661718918025713,0.5153
1774661719017809935,0.2998
1774661719117831207,0.3022
1774661719217800179,0.2714
1774661719317793473,0.2844
1774661719417819634,0.3101
1774661719517812508,0.3099
1774661719617791230,0.2780
1774661719717876921,0.3626
1774661719817781977,0.2718
1774661719917824329,0.3088
1774661720017771718,0.2688
1774661720117781197,0.2778
1774661720217812047,0.2985
1774661720317900517,0.3846
1774661720417762752,0.2590
1774661720517767502,0.2663
1774661720617772891,0.2687
1774661720717822380,0.3056
1774661720817826097,0.3128
1774661720917784263,0.2812
1774661721017809241,0.2755
1774661721117809407,0.3032
1774661721217767517,0.2639
1774661721317804294,0.3077
1774661721417804037,0.2949
1774661721517781280,0.2821
1774661721617826708,0.3109
1774661721717854440,0.2906
1774661721817771188,0.2624
1774661721917797345,0.2816
1774661722017793110,0.2648
1774661722117771403,0.2929
1774661722217842973,0.3170
1774661722317775859,0.2682
1774661722417855616,0.3385
1774661722517877557,0.3651
1774661722617900836,0.3281
1774661722717811550,0.2943
1774661722817848305,0.3308
1774661722917841022,0.2848
1774661723018146114,0.6404
1774661723117796783,0.2844
1774661723217860611,0.2997
1774661723317806427,0.2951
1774661723417883376,0.3756
1774661723517797287,0.2856
1774661723617875685,0.3381
1774661723717782317,0.2667
1774661723817764201,0.2607
1774661723918146699,0.6357
1774661724017798842,0.2963
1774661724117779502,0.2764
1774661724217777781,0.2767
1774661724317822403,0.3172
1774661724417961834,0.3097
1774661724517835952,0.3258
1774661724617992778,0.4020
1774661724718062334,0.4527
1774661724817796882,0.2872
1774661724917767273,0.2695
1774661725018020478,0.3910
1774661725117784888,0.2790
1774661725217854395,0.3449
1774661725317839817,0.3240
1774661725417792862,0.2871
1774661725517810300,0.2991
1774661725617765177,0.2614
1774661725717854771,0.3497
1774661725817761819,0.2593
1774661725917875461,0.3618
1774661726017851225,0.3395
1774661726117780569,0.2723
1774661726217966822,0.4862
1774661726317775938,0.2723
1774661726418159170,0.5742
1774661726517708630,0.2502
1774661726617810746,0.3060
1774661726717818186,0.3145
1774661726818086344,0.5811
1774661726917820606,0.3044
1774661727017796016,0.2927
1774661727117934568,0.4221
1774661727217762011,0.2576
1774661727317777339,0.2734
1774661727417785760,0.2811
1774661727517765747,0.2651
1774661727617850156,0.3396
1774661727717982517,0.4575
1774661727817984534,0.4727
1774661727917799048,0.2931
1774661728017840773,0.3294
1774661728117827958,0.3055
1774661728217800117,0.2935
1774661728317808689,0.3007
1774661728417799041,0.2957
1774661728517827356,0.3148
1774661728617782882,0.2742
1774661728717866049,0.3504
1774661728817820710,0.3092
1774661728917765582,0.2747
1774661729017814413,0.3021
1774661729117967709,0.2914
1774661729217809594,0.2976
1774661729317816998,0.3069
1774661729417849405,0.3287
1774661729517758176,0.2572
1774661729617805966,0.2934
1774661729717850826,0.3451
1774661729817878330,0.3463
1774661729918101919,0.5945
1774661730017922152,0.4141
1774661730117827333,0.3217
1774661730217834670,0.3302
1774661730318061270,0.5546
1774661730417840106,0.2629
1774661730517761084,0.2542
1774661730617817801,0.3138
1774661730717785695,0.2901
1774661730817798876,0.2910
1774661730917837888,0.3326
1774661731017764822,0.2615
1774661731117839232,0.3286
1774661731217919447,0.3932
1774661731317770475,0.2631
1774661731417859322,0.2986
1774661731517863364,0.3507
1774661731617826686,0.3093
1774661731717967664,0.3364
1774661731817770587,0.2660
1774661731917787839,0.2837
1774661732017863924,0.3153
1774661732117870723,0.3548
1774661732217890788,0.3659
1774661732317826506,0.3080
1774661732417772004,0.2683
1774661732517830375,0.3167
1774661732617781410,0.2792
1774661732717791479,0.2872
1774661732817893278,0.3891
1774661732917814450,0.2979
1774661733017763679,0.2611
1774661733118001027,0.4912
1774661733217867300,0.3566
1774661733317876986,0.3644
1774661733417969624,0.4628
1774661733517784575,0.2817
1774661733618038867,0.3927
1774661733717750541,0.2582
1774661733817764458,0.2612
1774661733917792263,0.2872
1774661734017808463,0.3049
1774661734117811228,0.2997
1774661734217784642,0.2810
1774661734318078157,0.5680
1774661734417838462,0.3315
1774661734518014365,0.5009
1774661734617839504,0.3281
1774661734718094070,0.5761
1774661734817806663,0.2992
1774661734917867232,0.3548
1774661735017845840,0.3345
1774661735117848519,0.3619
1774661735217821749,0.3051
1774661735317817010,0.3146
1774661735417765345,0.2579
1774661735517825444,0.3201
1774661735617801345,0.2861
1774661735717804236,0.2985
1774661735817795968,0.2812
1774661735917779645,0.2757
1774661736017823658,0.3194
1774661736117788588,0.2803
1774661736217803569,0.2922
1774661736317779421,0.2694
1774661736417923153,0.3543
1774661736517796881,0.2872
1774661736617797570,0.2857
1774661736718358039,0.3054
