timestamp_ns,rtt_ms
1774663647748157700,1.7151
1774663647748331626,1.8890
1774663647748470679,2.0280
1774663647748601423,2.1588
1774663647748721202,2.2786
1774663647748844862,2.4022
1774663647748986931,2.5443
1774663647749102248,2.6596
1774663647749221558,2.7789
1774663647749333893,2.8913
1774663647749451038,3.0084
1774663647749552356,3.1097
1774663647749657095,3.2145
1774663647749769044,3.3264
1774663647750252104,3.8095
1774663647750386882,3.9443
1774663647750505043,4.0624
1774663647750615335,4.1727
1774663647750727524,4.2849
1774663647850265276,3.8271
1774663647850565459,4.1273
1774663647850782292,4.3441
1774663647851053358,4.6152
1774663647851262240,4.8241
1774663647851469159,5.0310
1774663647851858677,5.4205
1774663647852092613,5.6544
1774663647852245892,5.8077
1774663647852386658,5.9485
1774663647852529445,6.0913
1774663647852763794,6.3256
1774663647852894847,6.4567
1774663647853073022,6.6348
1774663647853208334,6.7701
1774663647853378556,6.9404
1774663647853523590,7.0854
1774663647853665687,7.2275
1774663647853797442,7.3593
1774663647949520843,2.8705
1774663647949817934,3.1675
1774663647950265760,3.6154
1774663647950486255,3.8359
1774663647950712521,4.0621
1774663647950930123,4.2797
1774663647951155492,4.5051
1774663647951412102,4.7617
1774663647951582968,4.9326
1774663647951716975,5.0666
1774663647951853945,5.2036
1774663647952020864,5.3705
1774663647952166451,5.5161
1774663647952625737,5.9754
1774663647952873318,6.2229
1774663647953128462,6.4781
1774663647953548346,6.8980
1774663647953722973,7.0726
1774663647953886722,7.2363
1774663648049330728,2.7751
1774663648049632424,3.0768
1774663648049868340,3.3127
1774663648051131445,4.5758
1774663648051354835,4.7992
1774663648051519514,4.9639
1774663648051651963,5.0963
1774663648051906870,5.3512
1774663648052091599,5.5359
1774663648052269151,5.7135
1774663648052503085,5.9474
1774663648052639564,6.0839
1774663648052920291,6.3646
1774663648053161056,6.6054
1774663648053304274,6.7486
1774663648053452790,6.8971
1774663648053598486,7.0428
1774663648053752040,7.1964
1774663648053922367,7.3667
1774663648149607746,3.0031
1774663648149904359,3.2997
1774663648150186192,3.5815
1774663648150412406,3.8077
1774663648150912178,4.3075
1774663648151157239,4.5526
1774663648151341638,4.7370
1774663648152096339,5.4917
1774663648152347910,5.7432
1774663648152617994,6.0133
1774663648152841111,6.2364
1774663648153084034,6.4794
1774663648153392670,6.7880
1774663648153634829,7.0302
1774663648153851370,7.2467
1774663648154107051,7.5024
1774663648154303298,7.6986
1774663648154510260,7.9056
1774663648154713198,8.1085
1774663648250104038,3.4564
1774663648250572606,3.9249
1774663648250818074,4.1704
1774663648251086633,4.4390
1774663648251311963,4.6643
1774663648251545301,4.8976
1774663648251762537,5.1149
1774663648252013244,5.3656
1774663648252249944,5.6023
1774663648252474349,5.8267
1774663648252690331,6.0427
1774663648252863748,6.2161
1774663648253089005,6.4413
1774663648253277261,6.6296
1774663648253443176,6.7955
1774663648253594045,6.9464
1774663648253727330,7.0797
1774663648253911607,7.2639
1774663648349431848,2.8388
1774663648350092635,3.4996
1774663648350929459,4.3364
1774663648351219422,4.6264
1774663648351451453,4.8584
1774663648351650163,5.0571
1774663648351874136,5.2811
1774663648352105405,5.5124
1774663648352349606,5.7566
1774663648352549850,5.9568
1774663648352770146,6.1771
1774663648353021013,6.4280
1774663648353255545,6.6625
1774663648353477527,6.8845
1774663648353703128,7.1101
1774663648353936387,7.3434
1774663648354279749,7.6867
1774663648354502375,7.9093
1774663648354705930,8.1129
1774663648449357983,2.7519
1774663648449640438,3.0343
1774663648449866974,3.2609
1774663648450122327,3.5162
1774663648450324601,3.7185
1774663648450547074,3.9410
1774663648450763407,4.1573
