timestamp_ns,rtt_ms
1774662001006023423,33.0766
1774662001060897262,15.9748
1774662001232748397,86.8893
1774662001317112652,67.0244
1774662001454445293,5.8417
1774662001509607107,61.0035
1774662001599514438,53.4681
1774662001886359633,40.2429
1774662001886467451,40.3507
1774662002007186109,57.1213
1774662002095538784,35.4801
1774662002119530821,59.4721
1774662002381144568,22.8302
1774662002381251481,22.9371
1774662002502108301,39.3649
1774662002751490544,0.6273
1774662002752594132,1.7309
1774662002756064135,5.2009
1774662002756816076,5.9528
1774662002760132033,9.2688
1774662002760189957,9.3267
1774662002855269338,0.6058
1774662003017045045,61.6621
1774662003117606590,72.4098
1774662003117738763,72.5420
1774662003407288483,155.5638
1774662003424747418,0.5628
1774662003460069328,0.5662
1774662003503609854,44.1068
1774662003696668052,0.5234
1774662003738700894,42.5562
1774662003816435635,58.4385
1774662003879294531,26.7186
1774662004093550443,0.6035
1774662004148728827,0.6538
1774662004148855450,0.7804
1774662004148920472,0.8454
1774662004148982067,0.9070
1774662004149031100,0.9560
1774662004149082114,1.0070
1774662004149129344,1.0543
1774662004149171042,1.0960
1774662004149206296,1.1312
1774662004149240298,1.1652
1774662004231446491,83.3714
1774662004243340657,95.2656
1774662004289963658,44.2295
1774662004290080112,44.3460
1774662004290141504,44.4074
1774662004502625705,0.6210
1774662004563092637,1.5193
1774662004837517871,170.8469
1774662004847490738,9.5820
1774662004876374004,28.7766
1774662004886257162,38.6598
1774662004889167817,41.5704
1774662004924944545,77.3472
1774662005070191511,0.5948
1774662005071084228,1.4875
1774662005071316001,1.7193
1774662005071457400,1.8607
1774662005235328558,79.9647
1774662005235496609,80.1327
1774662005292997801,48.5249
1774662005601340942,44.6146
1774662005604126229,47.3998
1774662005604507784,47.7814
1774662005684675909,35.3573
1774662006016153528,49.2337
1774662006016351977,49.4322
1774662006016431488,49.5117
1774662006016505405,49.5856
1774662006016551755,49.6319
1774662006016606834,49.6870
1774662006016660910,49.7411
1774662006016696553,49.7767
1774662006016741377,49.8216
1774662006016785459,49.8656
1774662006109908934,40.0110
1774662006203487755,35.4587
1774662006203706467,35.6774
1774662006286639808,41.9167
1774662006475662126,0.7378
1774662006476268834,1.3445
1774662006528070819,53.1465
1774662006678708963,0.6700
1774662006692540117,14.5011
1774662006896568590,0.7034
1774662007104112878,1.7874
1774662007104324297,1.9988
1774662007104793237,2.4677
1774662007106025417,3.6999
1774662007107914585,5.5891
1774662007114648178,12.3227
1774662007114717067,12.3916
1774662007127767966,25.4425
1774662007138330137,36.0046
1774662007142154789,39.8293
1774662007142275799,39.9503
1774662007263598968,0.6513
1774662007263722405,0.7748
1774662007493633985,0.7248
1774662007493785726,0.8766
1774662007493851325,0.9422
1774662007493902091,0.9929
1774662008096500251,30.3591
1774662008096674654,30.5335
1774662008096740380,30.5992
1774662008096796847,30.6557
1774662008319528855,33.9393
1774662008323441100,37.8516
1774662008379084311,4.1059
1774662008401083004,26.1046
1774662008403705830,28.7274
1774662008416962234,41.9838
1774662008417057982,42.0796
1774662008417112689,42.1343
1774662008426285026,51.3066
1774662008426353594,51.3752
1774662008435001473,60.0231
1774662008435122890,60.1445
1774662008435175749,60.1974
1774662008435227324,60.2489
1774662008435854712,60.8763
1774662008435920894,60.9425
1774662008435980926,61.0025
1774662008436034435,61.0560
1774662008513379598,57.5878
1774662008516646263,60.8545
1774662008516960930,61.1691
1774662008517030020,61.2382
1774662008568133020,21.0038
1774662008568335837,21.2066
1774662008627533456,80.4042
1774662008680200352,0.8147
1774662008701304405,21.9187
1774662008901720766,43.6784
1774662008901841063,43.7987
1774662008902458924,44.4166
1774662008902577624,44.5353
1774662008902814168,44.7718
1774662008953385887,0.8296
1774662008954073836,1.5175
1774662008954173923,1.6176
1774662008954442515,1.8862
1774662008954721240,2.1649
1774662008959807880,7.2516
1774662008965636779,13.0805
1774662008966750357,14.1941
1774662009037228845,84.6725
1774662009037419070,84.8628
1774662009158796042,1.1977
1774662009158909741,1.3114
1774662009158976847,1.3785
1774662009168520731,10.9224
1774662009169386946,11.7886
1774662009179466237,21.8679
1774662009182305497,24.7071
1774662009182385425,24.7871
1774662009205928390,48.3300
1774662009310882531,54.1355
1774662009311038030,54.2910
1774662009311633144,54.8861
1774662009313832337,57.0853
1774662009314154076,57.4071
1774662009364755776,0.7741
1774662009410610521,46.6288
1774662009411121342,47.1397
1774662009411390190,47.4085
1774662009411641627,47.6599
1774662009431343278,67.3616
1774662009432284869,68.3032
1774662009444260852,80.2792
1774662009580024377,135.3097
1774662009844118699,217.8592
1774662009878468515,33.5590
1774662009888888053,43.9786
1774662009908328821,63.4193
1774662009911425843,66.5164
1774662009914174424,69.2649
1774662009940571370,95.6619
1774662009940645170,95.7357
1774662009940697490,95.7880
1774662010025182111,71.0151
1774662010107068442,47.7196
1774662010130729091,71.3803
1774662010312839845,34.8503
1774662010451361297,78.3345
1774662010481174714,29.6632
1774662010481299678,29.7882
1774662010571475047,14.0480
1774662010571605555,14.1785
1774662010571666370,14.2393
1774662010659464350,0.8349
1774662010659602825,0.9734
1774662010659674425,1.0450
1774662010708358642,49.7292
1774662010901885082,46.2580
1774662010903300682,47.6736
1774662010908924508,53.2974
1774662010915923073,60.2960
1774662010921823940,66.1969
1774662010933707481,78.0804
1774662010940563616,84.9365
1774662010945799939,0.8669
1774662010990233115,45.3001
1774662010990514416,45.5814
1774662010990774969,45.8419
1774662011141801443,80.7898
1774662011143824029,82.8124
1774662011144288397,83.2768
1774662011145605769,0.8578
1774662011168106528,23.3585
1774662011169614603,24.8666
1774662011171252200,26.5042
1774662011232296310,87.5483
1774662011232407176,87.6592
