timestamp_ns,rtt_ms
1774663511570623240,1.4362
1774663511670072978,0.9076
1774663511770306637,0.9802
1774663511870126832,0.9236
1774663511970195330,0.9940
1774663512070139292,0.9267
1774663512170175076,0.9752
1774663512270140460,0.9392
1774663512370429113,1.0403
1774663512470052353,0.8995
1774663512570512590,1.1235
1774663512670040640,0.8840
1774663512770457427,1.0699
1774663512870043704,0.8869
1774663512970442546,1.0531
1774663513070060751,0.9062
1774663513170455111,1.0721
1774663513270090345,0.9300
1774663513370105784,0.9474
1774663513469995060,0.8453
1774663513570474838,1.0827
1774663513670075814,0.9196
1774663513770420423,1.0335
1774663513870092264,0.9360
1774663513970387534,1.0018
1774663514070140460,0.9443
1774663514170042882,0.6756
1774663514270137112,0.9368
1774663514370453476,1.0601
1774663514470149145,0.9691
1774663514570482589,1.0922
1774663514670189357,1.0321
1774663514770431080,1.0457
1774663514870478699,1.2744
1774663514970508460,1.1261
1774663515070547625,1.1724
1774663515170104370,0.9533
1774663515270183721,0.9754
1774663515370472662,1.0771
1774663515470207857,1.0013
1774663515570525469,1.1514
1774663515670751644,1.3658
1774663515770419341,1.0293
1774663515870184014,1.0256
1774663515970383976,1.0183
1774663516070543764,1.1559
1774663516170440779,1.0520
1774663516270394906,1.0038
1774663516370419293,1.0304
1774663516470284641,1.1005
1774663516570390366,1.0218
1774663516670376005,0.9851
1774663516770437285,1.0543
1774663516870247178,1.0364
1774663516970385446,0.9953
1774663517070180196,0.9803
1774663517170387980,1.0014
1774663517270464484,1.0744
1774663517370315551,1.0086
1774663517470450235,1.0836
1774663517570070612,0.9148
1774663517670316802,1.1063
1774663517770453535,1.0636
1774663517870541311,1.1506
1774663517970533829,1.1421
1774663518070231671,1.0627
1774663518170444851,1.2933
1774663518270269316,1.0595
1774663518370475909,1.0832
1774663518470033593,0.8738
1774663518570223822,1.0127
1774663518670465181,1.1232
1774663518770414391,1.0200
1774663518870618667,1.2248
1774663518970461270,1.0668
1774663519070252379,1.0514
1774663519170491749,1.1147
1774663519270500036,1.1083
1774663519370484470,1.0955
1774663519470131921,0.9799
