timestamp_ns,rtt_ms
1774663717209310366,1.5682
1774663717211241723,3.4995
1774663717211349506,3.6073
1774663717211387659,3.6455
1774663717211424137,3.6820
1774663717211457914,3.7157
1774663717211488749,3.7466
1774663717211520142,3.7780
1774663717211551239,3.8091
1774663717211618946,3.8768
1774663717211683690,3.9415
1774663717219653364,11.9112
1774663717219770211,12.0280
1774663717219818442,12.0763
1774663717219868079,12.1259
1774663717219913138,12.1710
1774663717220715065,12.9729
1774663717220782971,13.0408
1774663717220832067,13.0899
1774663717220882342,13.1402
1774663717220932422,13.1902
1774663717220992437,13.2503
1774663717221039631,13.2975
1774663717221087316,13.3451
1774663717221136299,13.3941
1774663717221193185,13.4510
1774663717221554560,13.8124
1774663717221612357,13.8702
1774663717301109130,93.3670
1774663717301235548,93.4934
1774663717312002685,4.1981
1774663717312374143,4.5696
1774663717312506992,4.7024
1774663717312585330,4.7808
1774663717312652034,4.8475
1774663717312743451,4.9389
1774663717312812090,5.0075
1774663717312880243,5.0757
1774663717312950995,5.1464
1774663717313024926,5.2204
1774663717313092466,5.2879
1774663717313157641,5.3531
1774663717313228814,5.4242
1774663717313325375,5.5208
1774663717313395455,5.5909
1774663717313467625,5.6631
1774663717313533775,5.7292
1774663717313594315,5.7897
1774663717313659617,5.8551
1774663717313720128,5.9156
1774663717313785259,5.9807
1774663717313841941,6.0374
1774663717313895724,6.0912
1774663717313962636,6.1581
1774663717314048574,6.2440
1774663717314114893,6.3103
1774663717314185754,6.3812
1774663717314253655,6.4491
1774663717314320158,6.5156
1774663717314383100,6.5785
1774663717314446325,6.6418
1774663717314513334,6.7088
1774663717314579497,6.7749
1774663717314684784,6.8802
1774663717314741995,6.9374
1774663717314796966,6.9924
1774663717314852781,7.0482
1774663717314911870,7.1073
1774663717418073859,10.1372
1774663717418366309,10.4297
1774663717418575941,10.6393
1774663717418794658,10.8580
1774663717419566730,11.6301
1774663717419817788,11.8811
1774663717420065833,12.1292
1774663717420292957,12.3563
1774663717420517018,12.5804
1774663717420749806,12.8132
1774663717421079828,13.1432
1774663717421312429,13.3758
1774663717421534961,13.5983
1774663717421753056,13.8164
1774663717421993437,14.0568
1774663717422206624,14.2700
1774663717422412503,14.4759
1774663717422615299,14.6787
1774663717422833952,14.8973
1774663717424121286,16.1846
1774663717424391833,16.4552
1774663717424803341,16.8667
1774663717425059896,17.1233
1774663717425436211,17.4996
1774663717425664149,17.7275
1774663717426122462,18.1858
1774663717426370832,18.4342
1774663717426918700,18.9821
1774663717427163827,19.2272
1774663717427379700,19.4431
1774663717427587145,19.6505
1774663717427833280,19.8966
1774663717428089400,20.1528
1774663717428299027,20.3624
1774663717428514866,20.5782
1774663717428742059,20.8054
1774663717428935754,20.9991
1774663717518149697,10.3159
1774663717518457384,10.6236
1774663717518689661,10.8559
1774663717518923575,11.0898
1774663717519153332,11.3196
1774663717519380826,11.5470
1774663717519626627,11.7928
1774663717519856226,12.0224
1774663717520096588,12.2628
1774663717520326031,12.4923
1774663717520547774,12.7140
1774663717520775840,12.9421
1774663717521584921,13.7511
1774663717521808962,13.9752
1774663717522114811,14.2810
1774663717522363159,14.5294
