timestamp_ns,rtt_ms
1776007323019810848,8.9721
1776007323114207382,53.2331
1776007323317261763,58.6515
1776007323317460397,58.8501
1776007323440052259,84.8700
1776007323544274776,89.2438
1776007323715590842,58.5936
1776007323794108060,26.2550
1776007323811709284,43.8563
1776007324006398975,4.8283
1776007324006802326,5.2316
1776007324103036928,41.0947
1776007324180852226,21.9967
1776007324477836708,21.9711
1776007324478008310,22.1427
1776007324479979975,24.1143
1776007324798962008,40.7316
1776007324799290663,41.0602
1776007324981297280,2.0908
1776007325167889991,0.1192
1776007325169047440,1.2767
1776007325225584573,57.8138
1776007325225896920,58.1262
1776007325315404181,60.0588
1776007325387382298,18.6497
1776007325390230488,21.4979
1776007325581103174,0.1156
1776007325594310780,13.3232
1776007325594531601,13.5440
1776007325612035142,31.0475
1776007325612667490,31.6799
1776007325686066255,28.3290
1776007325706960528,49.2232
1776007325919678808,21.2070
1776007325919821395,21.3496
1776007325929350538,30.8787
1776007325938947920,40.4761
1776007326108104550,41.9762
1776007326111075853,44.9475
1776007326111156386,45.0280
1776007326111213301,45.0849
1776007326111378050,45.2497
1776007326111447921,45.3196
1776007326134184311,68.0560
1776007326190840002,32.0251
1776007326191053407,32.2385
1776007326336684179,76.6264
1776007326337000055,76.9423
1776007326338858568,78.8008
1776007326395322551,31.3233
1776007326395447229,31.4480
1776007326404601301,40.6021
1776007326404734086,40.7349
1776007326562367448,0.1297
1776007326562491840,0.2541
1776007326562551682,0.3140
1776007326562615222,0.3775
1776007326574428005,12.1903
1776007326574576470,12.3388
1776007326574636603,12.3989
1776007326574697939,12.4602
1776007326617286086,55.0484
1776007326617413220,55.1755
1776007326629270353,67.0326
1776007326629389136,67.1514
1776007326743137008,81.7093
1776007326743262785,81.8350
1776007326743323192,81.8954
1776007326743373332,81.9456
1776007326926210762,67.2761
1776007326927130235,68.1955
1776007326927272904,68.3382
1776007326927362244,68.4276
1776007326927445152,68.5105
1776007326927526810,68.5921
1776007326927623718,68.6890
1776007326927738006,68.8033
1776007327002620194,31.2067
1776007327008153543,36.7401
1776007327008568866,37.1554
1776007327105052354,0.2062
1776007327109954804,5.1087
1776007327117977392,13.1313
1776007327127805615,22.9595
1776007327128260113,23.4140
1776007327288250695,22.0718
1776007327289229466,23.0506
1776007327294521432,28.3425
1776007327295761036,29.5821
1776007327298059187,31.8803
1776007327298135788,31.9569
1776007327305246996,39.0681
1776007327309779179,43.6003
1776007327349165310,82.9864
1776007327349358329,83.1794
1776007327349451872,83.2730
1776007327408641731,48.9091
1776007327408901697,49.1691
1776007327435784175,76.0516
1776007327435999938,76.2673
1776007327519211712,64.0549
1776007327537797175,82.6404
1776007327538074436,82.9176
1776007327545551937,90.3951
1776007327703168930,0.1477
1776007327703407952,0.3868
1776007327703524297,0.5031
1776007327708628212,5.6070
1776007327708846966,5.8258
1776007327709892232,6.8710
1776007327710103514,7.0823
1776007327713953454,10.9323
1776007327738337987,35.3168
1776007327738767139,35.7460
1776007327753212073,50.1909
1776007327753482729,50.4615
1776007327890241375,23.7325
1776007327890570447,24.0616
1776007327890767413,24.2586
1776007327890928431,24.4196
1776007327891100052,24.5912
1776007327891249328,24.7405
1776007327891419936,24.9111
1776007327892032589,25.5237
1776007328037982488,3.8391
1776007328038105927,3.9626
1776007328038158943,4.0156
1776007328053084356,18.9410
1776007328053439068,19.2957
1776007328066026037,8.7775
1776007328066484198,9.2356
1776007328067097361,9.8488
1776007328070643165,13.3946
1776007328189839301,4.2581
1776007328190206749,4.6255
1776007328190388710,4.8075
1776007328190544180,4.9629
1776007328190596611,5.0154
1776007328190645445,5.0642
1776007328322072305,57.7113
1776007328322723342,58.3623
1776007328322905841,58.5448
1776007328323074750,58.7137
1776007328349724246,85.3632
1776007328394142157,37.7933
1776007328394593466,38.2446
1776007328394719189,38.3704
1776007328394772098,38.4233
1776007328394821403,38.4726
1776007328394869028,38.5202
1776007328395704471,39.3556
1776007328396284864,39.9360
1776007328396339614,39.9908
1776007328403238682,46.8898
1776007328406802403,50.4536
1776007328407996550,51.6477
1776007328408069599,51.7208
1776007328411038397,54.6896
1776007328425980781,69.6319
1776007328519635479,64.2382
1776007328519770913,64.3736
1776007328528172803,72.7755
1776007328528634662,73.2374
1776007328578643069,23.6079
1776007328578805255,23.7701
1776007328579048973,24.0138
1776007328579211880,24.1767
1776007328579405069,24.3699
1776007328580258049,25.2229
1776007328614266247,59.2311
