timestamp_ns,rtt_ms
1776042678704615144,24.9347
1776042678714546389,34.8659
1776042678717515125,37.8346
1776042678721329738,41.6493
1776042678722912604,43.2321
1776042678724093791,44.4133
1776042678725672191,45.9917
1776042678727401335,47.7209
1776042678728292360,48.6119
1776042678805620084,25.9476
1776042678812112169,32.4397
1776042678813971144,34.2986
1776042678816087461,36.4149
1776042678818198108,38.5256
1776042678819186803,39.5143
1776042678820091228,40.4187
1776042678822479889,42.8074
1776042678826211853,46.5393
1776042678906123137,26.4520
1776042678907152224,27.4810
1776042678910142249,30.4711
1776042678911624086,31.9529
1776042678912185048,32.5139
1776042678916105756,36.4346
1776042678916519698,36.8485
1776042679006375063,26.7105
1776042679007071824,27.4072
1776042679008809102,29.1445
1776042679016961130,37.2965
1776042679017383072,37.7185
1776042679020104432,40.4398
1776042679020490861,40.8263
1776042679101274107,21.6072
1776042679103282457,23.6156
1776042679104925976,25.2591
1776042679109551019,29.8842
1776042679111219976,31.5531
1776042679112326088,32.6592
1776042679115348383,35.6815
1776042679117520112,37.8532
1776042679118027887,38.3610
1776042679121568275,41.9014
1776042679121997306,42.3304
1776042679123669783,44.0029
1776042679124227233,44.5604
1776042679202340341,22.6697
1776042679203976568,24.3060
1776042679205005437,25.3348
1776042679207760333,28.0897
1776042679208423545,28.7529
1776042679209075225,29.4046
1776042679212824528,33.1539
1776042679214067821,34.3972
1776042679214602631,34.9320
1776042679302365460,22.7447
1776042679303421197,23.8004
1776042679304565421,24.9447
1776042679305287766,25.6670
1776042679307387221,27.7665
1776042679309181461,29.5607
1776042679309556222,29.9355
1776042679311968245,32.3475
1776042679312356983,32.7362
1776042679405359720,25.6852
1776042679405967083,26.2925
1776042679411845958,32.1714
1776042679412623484,32.9489
1776042679413372063,33.6975
1776042679504923332,25.2494
1776042679507015755,27.3418
1776042679508920688,29.2468
1776042679513638635,33.9647
1776042679514495950,34.8220
1776042679516482613,36.8087
1776042679518110571,38.4367
1776042679519460612,39.7867
1776042679523412844,43.7389
1776042679523868521,44.1946
1776042679524893295,45.2194
1776042679526196408,46.5225
1776042679531482932,51.8090
1776042679602294373,22.6211
1776042679604508964,24.8357
1776042679607393386,27.7201
1776042679609082784,29.4095
1776042679609655616,29.9823
1776042679610436173,30.7629
1776042679612272198,32.5989
1776042679613487114,33.8138
1776042679614859528,35.1862
1776042679705177049,25.5009
1776042679705629935,25.9538
1776042679708813505,29.1373
1776042679709372008,29.6958
1776042679710965721,31.2896
1776042679809248997,29.5819
1776042679809760420,30.0933
1776042679813533459,33.8664
1776042679816613083,36.9460
1776042679817968095,38.3010
1776042679826522022,46.8549
1776042679828119714,48.4526
1776042679829624561,49.9575
1776042679829999548,50.3325
1776042679833119011,53.4519
1776042679834069009,54.4019
1776042679835332826,55.6657
1776042679836925936,57.2589
1776042679900246307,20.5758
1776042679902446689,22.7762
1776042679905687504,26.0170
1776042679906659547,26.9890
1776042679907793996,28.1235
1776042679908371515,28.7010
1776042679909165483,29.4950
1776042679910449629,30.7791
1776042679911342924,31.6724
1776042680002501193,22.8283
1776042680003648470,23.9756
1776042680006382039,26.7091
1776042680010374099,30.7012
1776042680012665714,32.9928
1776042680014652926,34.9800
1776042680015253399,35.5805
1776042680101602214,21.9330
1776042680103150340,23.4811
1776042680104423854,24.7546
1776042680108054817,28.3856
1776042680110122001,30.4528
1776042680112237857,32.5686
1776042680112823892,33.1547
1776042680114469082,34.7999
1776042680116131773,36.4626
1776042680117299803,37.6306
1776042680118179028,38.5098
1776042680202533139,22.8567
1776042680205274067,25.5976
1776042680207612400,27.9359
1776042680208832683,29.1562
1776042680209676458,30.0000
1776042680210840654,31.1642
1776042680211344536,31.6681
1776042680301893112,22.2337
1776042680304994847,25.3355
1776042680306295311,26.6359
1776042680308005783,28.3464
1776042680309487976,29.8286
1776042680310647511,30.9881
1776042680314584012,34.9246
1776042680315537797,35.8784
1776042680317182670,37.5233
