timestamp_ns,rtt_ms
1776006620618272802,1.8725
1776006620618534826,2.1345
1776006620618734697,2.3344
1776006620618868667,2.4684
1776006620718441123,2.2335
1776006620718670908,2.4633
1776006620718850990,2.6434
1776006620718969790,2.7622
1776006620719185197,2.9776
1776006620719391917,3.1843
1776006620719587291,3.3797
1776006620719812295,3.6047
1776006620720053870,3.8462
1776006620817987785,1.5411
1776006620818267747,1.8211
1776006620818456955,2.0103
1776006620818628067,2.1814
1776006620818842577,2.3959
1776006620819055599,2.6089
1776006620819293955,2.8473
1776006620819498745,3.0521
1776006620819732924,3.2863
1776006620917674533,1.4228
1776006620918057136,1.8054
1776006620918274479,2.0228
1776006620918548343,2.2966
1776006620918787459,2.5357
1776006620918981530,2.7298
1776006620919180701,2.9290
1776006620919391181,3.1395
1776006620919597761,3.3460
1776006621017979751,1.5566
1776006621018252561,1.8294
1776006621018474738,2.0516
1776006621018760210,2.3371
1776006621018997483,2.5744
1776006621019210709,2.7876
1776006621019426961,3.0038
1776006621019632957,3.2098
1776006621019867837,3.4447
1776006621117680284,1.4229
1776006621117963112,1.7058
1776006621118157186,1.8998
1776006621118351964,2.0946
1776006621118556522,2.2992
1776006621118788479,2.5311
1776006621118996054,2.7387
1776006621119221104,2.9638
1776006621119432634,3.1753
1776006621218359002,1.9307
1776006621218571350,2.1431
1776006621218821340,2.3931
1776006621219038111,2.6098
1776006621219257393,2.8291
1776006621219476932,3.0486
1776006621219681236,3.2530
1776006621219910599,3.4823
1776006621220108789,3.6805
1776006621318127020,1.6798
1776006621318367776,1.9206
1776006621318500470,2.0533
1776006621318723378,2.2762
1776006621318946552,2.4993
1776006621319150829,2.7036
1776006621319471885,3.0247
1776006621319651089,3.2039
1776006621319895836,3.4486
1776006621417907811,1.5332
1776006621418278230,1.9036
1776006621418458621,2.0840
1776006621418636079,2.2615
1776006621418862253,2.4877
1776006621419050778,2.6762
1776006621419240167,2.8656
1776006621419427867,3.0533
1776006621419624445,3.2499
1776006621516585583,0.4433
1776006621516848330,0.7060
1776006621516911083,0.7688
1776006621516964043,0.8218
1776006621517024883,0.8826
1776006621517073673,0.9314
1776006621517121170,0.9789
1776006621517168123,1.0258
1776006621517215340,1.0731
1776006621517263158,1.1209
1776006621598250937,82.1087
1776006621598640696,82.4984
1776006621598887470,82.7452
1776006621599112517,82.9702
1776006621599343058,83.2008
1776006621599564075,83.4218
1776006621599805808,83.6635
1776006621600017240,83.8750
1776006621600235394,84.0931
1776006621601424513,85.2822
1776006621603166329,87.0240
1776006621603537205,87.3949
1776006621603795087,87.6528
1776006621604003288,87.8610
1776006621604244350,88.1021
1776006621604513337,88.3711
1776006621604753944,88.6117
1776006621604981027,88.8387
1776006621605212005,89.0697
1776006621605415632,89.2733
1776006621605593625,89.4513
1776006621605818887,89.6766
1776006621617889812,1.6566
1776006621618250472,2.0173
1776006621618722414,2.4892
1776006621618954597,2.7214
1776006621619194667,2.9615
1776006621619778915,3.5457
1776006621620011422,3.7782
1776006621620224762,3.9915
1776006621620435340,4.2021
1776006621620653187,4.4200
1776006621620893398,4.6602
1776006621621080273,4.8471
1776006621621251392,5.0182
1776006621621448180,5.2150
1776006621621747653,5.5144
1776006621717463573,1.2696
1776006621717951376,1.7574
1776006621718260404,2.0664
1776006621718372099,2.1781
1776006621718484333,2.2903
1776006621718641024,2.4470
1776006621718770361,2.5764
1776006621718879210,2.6852
1776006621718961884,2.7679
1776006621719046000,2.8520
1776006621719139615,2.9456
1776006621719223896,3.0299
1776006621817345625,1.1334
1776006621817453396,1.2412
1776006621817499897,1.2877
1776006621817543635,1.3315
1776006621817587128,1.3750
1776006621817624904,1.4127
1776006621817660516,1.4483
1776006621817704088,1.4919
1776006621817736401,1.5242
1776006621817766852,1.5547
1776006621817809585,1.5974
1776006621916939534,0.8259
1776006621917089465,0.9758
1776006621917297178,1.1835
1776006621917402773,1.2891
1776006621917452184,1.3385
1776006621917493181,1.3795
1776006621917538739,1.4251
1776006621917586241,1.4726
1776006621917632361,1.5187
1776006621917682880,1.5692
1776006621917739259,1.6256
1776006621917784946,1.6713
1776006621917828926,1.7153
1776006622018117582,1.8936
1776006622018917945,2.6940
1776006622019198523,2.9745
1776006622019414696,3.1907
1776006622019670772,3.4468
1776006622019924632,3.7006
1776006622020156948,3.9330
1776006622020371009,4.1470
1776006622020591049,4.3671
1776006622020812258,4.5883
1776006622021017942,4.7939
1776006622118285801,2.0645
1776006622118578415,2.3571
1776006622118838505,2.6172
1776006622119080389,2.8591
1776006622119293240,3.0720
1776006622119516313,3.2950
1776006622119753951,3.5327
1776006622119991722,3.7705
1776006622120195060,3.9738
1776006622120407084,4.1858
1776006622120614695,4.3934
1776006622217861765,1.6558
1776006622218166443,1.9605
1776006622218762869,2.5569
1776006622219243145,3.0372
1776006622219489516,3.2836
1776006622219732629,3.5267
1776006622219984237,3.7783
1776006622220212450,4.0065
1776006622220429523,4.2236
1776006622220651329,4.4454
1776006622220888567,4.6826
1776006622221109036,4.9031
1776006622221403753,5.1978
1776006622317173188,1.0329
1776006622317322362,1.1821
1776006622317443762,1.3035
1776006622317565829,1.4256
1776006622317616032,1.4758
1776006622317666299,1.5260
1776006622317726678,1.5864
1776006622317769359,1.6291
1776006622317814699,1.6744
1776006622317858307,1.7180
1776006622317903450,1.7632
1776006622317950690,1.8104
1776006622417062071,0.9499
1776006622417208356,1.0962
1776006622417286916,1.1747
1776006622417330855,1.2187
1776006622417398191,1.2860
