timestamp_ns,rtt_ms
1776006976159560924,48.7547
1776006976227116457,16.1864
1776006976317735789,6.8997
1776006976417965448,6.9846
1776006976517979250,6.9931
1776006976618077453,7.0807
1776006976716951124,5.9659
1776006976817075246,6.0889
1776006976916927073,6.1143
1776006977016723691,5.9133
1776006977117042280,6.1088
1776006977216920017,5.9342
1776006977317092359,6.1020
1776006977416933270,6.1282
1776006977517072116,6.0744
1776006977616988282,6.0169
1776006977716981273,5.9997
1776006977817141347,6.1545
1776006977917067149,6.0813
1776006978017086916,6.2040
1776006978116938140,5.9878
1776006978216953177,5.9640
1776006978317040573,6.0536
1776006978417031151,6.0468
1776006978516997676,6.0124
1776006978617030691,6.0845
1776006978717048034,6.0418
1776006978817065985,6.1043
1776006978917034211,6.0349
1776006979017116342,6.1282
1776006979117059681,6.0563
1776006979217081217,6.0832
1776006979317005764,6.0294
1776006979416817663,6.0031
1776006979517043631,6.0567
1776006979616802509,5.9923
1776006979717019281,6.0619
1776006979817022777,6.0206
1776006979917104342,6.1059
1776006980017263950,6.2617
1776006980117043049,6.0360
1776006980216849410,6.0429
1776006980317041751,6.0391
1776006980416935860,6.0029
1776006980514233823,3.2803
1776006980617010720,6.0370
1776006980717015637,6.0312
1776006980817039019,6.0513
1776006980917060585,6.1041
1776006981017055365,6.0639
1776006981117046761,6.0622
1776006981216954070,5.9779
1776006981316980990,5.9931
1776006981417149303,6.1645
1776006981517031427,6.0442
1776006981617078024,6.0909
1776006981717032481,6.0463
1776006981816979501,5.9981
1776006981917142561,6.1574
1776006982017146205,6.1597
1776006982117127416,6.1401
1776006982217012622,6.0369
1776006982313064966,2.0930
1776006982417116227,6.1803
1776006982517129201,6.1417
1776006982617179216,6.1886
1776006982717080096,6.0925
1776006982817051186,6.0462
1776006982917001811,6.0295
1776006983017047280,6.0487
1776006983117939645,6.9373
1776006983217988724,6.9876
1776006983318002025,7.0153
1776006983417955979,7.0153
1776006983517946334,6.9620
1776006983617987180,7.0039
1776006983717143207,6.1566
1776006983817081617,6.0850
1776006983917152242,6.1562
1776006984017109278,6.1072
1776006984117173349,6.1715
1776006984217124874,6.2054
1776006984317181164,6.1935
1776006984417044159,6.0624
1776006984517126188,6.1404
1776006984617130079,6.1266
1776006984717005770,6.0035
1776006984817080526,6.0890
1776006984917180720,6.1784
1776006985017094982,6.1108
1776006985117081852,6.0990
1776006985217141314,6.1531
1776006985317045695,6.0571
1776006985416961433,6.1256
1776006985517085075,6.1118
1776006985617079193,6.0886
1776006985717032993,6.0334
1776006985817107413,6.1074
1776006985917188339,6.1840
1776006986017206562,6.1965
1776006986117004364,6.1782
1776006986217047905,6.0584
1776006986317077041,6.0847
1776006986416955375,6.1251
1776006986517100415,6.1154
1776006986617106474,6.1196
1776006986717062377,6.0753
1776006986817058437,6.0722
1776006986917130545,6.1420
1776006987017051157,6.0692
1776006987117183370,6.1972
1776006987217188083,6.2062
1776006987317095893,6.0947
1776006987417079200,6.0833
1776006987517128164,6.1417
1776006987617089155,6.0850
1776006987717090594,6.1015
1776006987817163896,6.1582
1776006987917021982,6.0336
1776006988017125504,6.1320
1776006988117151734,6.1943
1776006988217064389,6.0833
1776006988317115741,6.1112
1776006988417070249,6.1152
1776006988517053413,6.0526
1776006988616972480,5.9903
1776006988717103805,6.1093
1776006988817045319,6.0419
1776006988917171109,6.1765
1776006989017193971,6.1935
1776006989117146702,6.1398
1776006989217155234,6.1524
1776006989317068585,6.0989
1776006989417048446,6.2297
1776006989517020263,6.0486
1776006989617162599,6.1807
1776006989717075962,6.0701
1776006989817008781,6.0062
1776006989917026766,6.0281
1776006990017151851,6.1483
1776006990117127355,6.1202
1776006990217042335,6.0391
1776006990317064823,6.0677
1776006990417046337,6.0451
1776006990517140361,6.1406
1776006990617065235,6.0807
1776006990717137745,6.1494
1776006990817088005,6.0877
1776006990917095280,6.1029
1776006991017140645,6.1475
1776006991117098479,6.0918
1776006991217083430,6.0759
1776006991317037408,6.0398
1776006991416995299,6.0297
1776006991517087348,6.0962
1776006991617127317,6.1436
1776006991717097248,6.1023
1776006991817038113,6.0492
1776006991916673210,5.6731
1776006992018019683,7.0541
1776006992117997841,7.0524
1776006992217960982,6.9725
1776006992318055344,7.0688
1776006992417945431,6.9910
