timestamp_ns,rtt_ms
1776007685597408929,35.0040
1776007685598190757,35.7859
1776007685599847939,37.4430
1776007685600255536,37.8506
1776007685706878702,38.8492
1776007685772942542,8.2736
1776007685895259017,32.5819
1776007685968936582,5.7271
1776007686219891120,56.0906
1776007686235176771,71.3763
1776007686282822689,21.1917
1776007686366762526,4.8047
1776007686462210985,0.7845
1776007686571094059,5.8043
1776007686663187819,0.4361
1776007686823034445,1.9151
1776007686862916219,1.3580
1776007687041965382,79.5213
1776007687088941157,23.8783
1776007687231144316,69.4044
1776007687316667408,52.0351
1776007687380083206,12.7836
1776007687474055186,2.2237
1776007687474271505,2.4401
1776007687566226422,1.8882
1776007687570757576,6.4194
1776007687664981911,0.3801
1776007687676413691,11.8119
1776007687775980519,9.4911
1776007687776861360,10.3720
1776007687995851886,0.2533
1776007688022429611,26.8310
1776007688022557539,26.9589
1776007688022704281,27.1057
1776007688140599782,77.1844
1776007688143773142,80.3577
1776007688188674303,19.3228
1776007688188946462,19.5950
1776007688276280447,12.2888
1776007688276614850,12.6232
1776007688424768319,59.3801
1776007688425208541,59.8203
1776007688466853940,3.8030
1776007688467174653,4.1237
1776007688568118009,6.6931
1776007688569779060,8.3542
1776007688741406940,74.4383
1776007688742418380,75.4497
1776007688814458113,24.7554
1776007688814947978,25.2453
1776007688862388945,0.6253
1776007688864446412,2.6827
1776007688976225560,14.5061
1776007688976403856,14.6844
1776007689070201094,8.7784
1776007689079893811,18.4711
1776007689192890110,30.9887
1776007689194861208,32.9598
1776007689271987196,8.2119
1776007689273286406,9.5111
1776007689363322126,1.8996
1776007689363872501,2.4500
1776007689464932566,3.4704
1776007689474436426,12.9743
1776007689574706991,13.1518
1776007689592495531,30.9404
1776007689687348772,15.2057
1776007689689467847,17.3248
1776007689770403188,8.9774
1776007689770528875,9.1031
1776007689880244671,8.7848
1776007689880840057,9.3802
1776007689980057560,13.7654
1776007689980196111,13.9039
1776007690187922064,11.1959
1776007690188036623,11.3105
1776007690230223146,53.4970
1776007690235668140,58.9420
1776007690236380149,59.6540
1776007690264087844,2.6473
1776007690265466049,4.0255
1776007690266080533,4.6400
1776007690329841586,68.4011
1776007690381675954,6.8556
1776007690381901046,7.0807
1776007690383792231,8.9719
