timestamp_ns,rtt_ms
1776042594612472479,13.6038
1776042594708913571,10.0594
1776042594809005558,10.1704
1776042594905823318,6.9820
1776042595004339244,5.5046
1776042595104369863,5.5270
1776042595205153841,6.3112
1776042595304980168,6.1426
1776042595403577763,4.7435
1776042595505237180,6.3789
1776042595604052730,5.2118
1776042595704836859,5.9971
1776042595804107772,5.2564
1776042595903979164,5.1394
1776042596004571549,5.7191
1776042596104136507,5.2953
1776042596203750960,4.9080
1776042596304361827,5.5224
1776042596404136043,5.3314
1776042596504521242,5.6832
1776042596603985162,5.1455
1776042596704054806,5.2150
1776042596804936670,6.1046
1776042596904724859,5.8846
1776042597004517869,5.6758
1776042597104519331,5.6832
1776042597204744164,5.9082
1776042597304559821,5.7214
1776042597403599324,4.7643
1776042597504620528,5.7848
1776042597604926859,6.0923
1776042597705044100,6.2044
1776042597804266849,5.4342
1776042597904325165,5.4851
1776042598004434111,5.5898
1776042598104120288,5.2806
1776042598204528347,5.6891
1776042598304580409,5.7410
1776042598406303133,7.4657
1776042598504129841,5.2874
1776042598604421614,5.5445
1776042598704299910,5.4022
1776042598803599197,4.7544
1776042598904549965,5.7115
1776042599004965832,6.1255
1776042599104060979,5.2217
1776042599203914088,5.0752
1776042599303970102,5.1767
1776042599403677920,4.8411
1776042599504670122,5.8321
1776042599604543942,5.7037
1776042599704071907,5.2327
1776042599803536260,4.6933
1776042599903505178,4.5820
1776042600003982431,5.0893
1776042600103998185,5.0703
1776042600203658541,4.8215
1776042600304919758,5.9203
1776042600403802679,4.9706
1776042600504624629,5.7887
1776042600604921071,6.0611
1776042600704646204,5.7809
1776042600804566386,5.7203
1776042600904313050,5.4043
1776042601004807978,5.9729
1776042601104949600,6.1139
1776042601204639574,5.7845
1776042601303462728,4.6737
1776042601404806215,5.9736
1776042601504238416,5.4031
1776042601604866703,6.0243
1776042601703975479,5.1386
1776042601803970365,5.1075
1776042601904503777,5.6672
1776042602003722763,4.8882
1776042602104372432,5.5378
1776042602204310647,5.4480
1776042602304347283,5.5076
1776042602404192846,5.3581
1776042602504331782,5.4353
1776042602604764409,5.9203
1776042602704875005,6.0338
1776042602804910838,6.0731
1776042602904154086,5.3185
1776042603004115588,5.2743
1776042603104320037,5.4824
1776042603204809411,5.9754
1776042603304581908,5.7449
1776042603403933160,5.0973
1776042603504311493,5.4699
1776042603604217944,5.3777
1776042603704033454,5.1898
1776042603804583211,5.7469
1776042603904365731,5.5309
1776042604003786515,4.9941
1776042604103465320,4.6297
1776042604203573521,4.7372
1776042604305451906,6.3528
1776042604404334481,5.4931
1776042604504971981,6.1362
1776042604604823372,5.9827
1776042604704515357,5.6997
1776042604805453359,6.6130
1776042604904607084,5.7640
1776042605003981300,5.1414
1776042605103912170,5.0717
1776042605203863228,5.0529
1776042605304042497,5.2036
1776042605406930211,8.0891
1776042605503423978,4.5891
1776042605604710069,5.8516
1776042605704610957,5.8081
1776042605804467865,5.6329
1776042605904808792,5.9655
1776042606004081928,5.2449
1776042606104998080,6.1435
