timestamp_ns,rtt_ms
1776041716841052966,42.1904
1776041717021615429,22.7812
1776041717041222334,42.3881
1776041717045253887,46.4197
1776041717135515326,36.6860
1776041717148201311,49.3720
1776041717230140052,31.3109
1776041717233879528,35.0504
1776041717254572705,55.7435
1776041717258135572,59.3064
1776041717331298083,32.4662
1776041717332108874,33.2770
1776041717337246618,38.4148
1776041717349662905,50.8311
1776041717440155535,41.3711
1776041717461835195,63.0508
1776041717566669462,67.8419
1776041717617941513,19.1178
1776041717646094082,47.2704
1776041717649444868,50.6212
1776041717742338592,43.5091
1776041717748764549,49.9350
1776041717773231663,74.4021
1776041717774835351,76.0058
1776041717785600888,86.7713
1776041717820431932,21.4913
1776041717824510547,25.5699
1776041717850292641,51.3520
1776041717856713409,57.7728
1776041717857397850,58.4572
1776041717857775809,58.8352
1776041717919431093,20.6054
1776041717955241587,56.4159
1776041717959642870,60.8172
1776041718037282683,38.4511
1776041718038131539,39.2999
1776041718039680741,40.8491
1776041718043335261,44.5037
1776041718047671636,48.8400
1776041718051128748,52.2972
1776041718058167959,59.3364
1776041718168229070,69.4029
1776041718172937959,74.1118
1776041718173963428,75.1373
1776041718182107179,83.2810
1776041718218568202,19.5030
1776041718225187495,26.1223
1776041718227275471,28.2102
1776041718231252324,32.1871
1776041718309337949,10.5138
1776041718413858200,15.0293
1776041718415239834,16.4109
1776041718423170281,24.3414
1776041718424344903,25.5160
1776041718427255869,28.4269
1776041718434974997,36.1461
1776041718492044745,93.2158
1776041718494940168,96.1112
1776041718545937674,47.1153
1776041718547949234,49.1269
1776041718550676234,51.8539
1776041718612313263,13.4824
1776041718637511069,38.6802
1776041718639810149,40.9793
1776041718650550829,51.7200
1776041718760037074,61.2098
1776041718764257504,65.4302
1776041718841575054,42.5394
1776041718871680002,72.6444
1776041718874429672,75.3940
1776041718876291246,77.2556
1776041718877910087,78.8744
1776041718881330563,82.2949
1776041718884749389,85.7137
1776041718887253162,88.2175
1776041718889187224,90.1516
1776041718890608363,91.5727
1776041718921517788,22.6973
1776041718922367586,23.5471
1776041718925618551,26.7980
1776041718928323722,29.5032
1776041718930251233,31.4307
1776041718960357104,61.5366
1776041718967367558,68.5471
1776041719011786896,12.9601
1776041719012568929,13.7421
1776041719031954260,33.1275
1776041719038808876,39.9821
1776041719114763009,15.9336
1776041719323068143,24.2367
1776041719337038694,38.2072
1776041719339349011,40.5175
