timestamp_ns,rtt_ms
1776006452463525433,1.5158
1776006452563056122,1.1168
1776006452662975945,1.1106
1776006452762939650,1.0881
1776006452862897943,0.8889
1776006452962784316,0.9267
1776006453062904385,0.9045
1776006453163014120,0.9468
1776006453263091452,1.0031
1776006453362941806,0.8997
1776006453462935409,0.8626
1776006453562962196,0.8937
1776006453663001197,0.9241
1776006453762832751,0.9379
1776006453862928086,0.8581
1776006453962962015,0.8938
1776006454062977155,0.8953
1776006454162979484,0.8998
1776006454262983278,0.9006
1776006454362945449,0.9225
1776006454462673520,0.8340
1776006454562974365,0.8798
1776006454662947443,0.8780
1776006454762794548,0.9065
1776006454862972257,0.9048
1776006454962968924,0.9059
1776006455062974176,0.9018
1776006455162987966,0.9178
1776006455262970210,0.8998
1776006455362801044,0.9079
1776006455462863985,0.8443
1776006455562973172,0.9023
1776006455662976885,0.9016
1776006455762842304,0.8737
1776006455862953599,0.8829
1776006455962959384,0.8836
1776006456062860654,0.8534
1776006456162966873,0.8925
1776006456262975874,0.8845
1776006456362956537,0.8856
1776006456462935477,0.8869
1776006456562956946,0.8883
1776006456662758567,0.8699
1776006456762948133,0.8805
1776006456862967059,0.8972
1776006456962976950,0.9101
1776006457062975336,0.9026
1776006457162975449,0.9057
1776006457262743083,0.8567
1776006457362990401,0.9040
1776006457462984077,0.9144
1776006457562971437,0.8995
1776006457662920309,0.9083
1776006457762985615,0.9158
1776006457862731510,0.8458
1776006457963042209,0.9551
1776006458062951609,0.8830
1776006458162966974,0.8972
1776006458262935264,0.8648
1776006458362936792,0.8671
1776006458462929571,0.8603
1776006458562950489,0.8857
1776006458662967394,0.8981
1776006458762843013,0.8681
1776006458862939342,0.8852
1776006458962759375,0.8731
1776006459062952681,0.8864
1776006459162722999,0.8818
1776006459262763186,0.8732
1776006459362955053,0.8861
1776006459462966435,0.8831
1776006459562927298,0.8795
1776006459662943516,0.8748
1776006459762928450,0.8644
1776006459862957505,0.8876
1776006459962956646,0.8904
1776006460062951072,0.8806
1776006460162953218,0.8818
1776006460262947510,0.8755
1776006460362929553,0.8815
1776006460462955121,0.8850
1776006460562952484,0.8832
1776006460662554952,0.5003
1776006460762957038,0.8850
1776006460862685902,0.8465
1776006460962975311,0.8865
1776006461062954553,0.8773
1776006461162962437,0.8808
1776006461262733325,0.8778
1776006461362969749,0.8865
1776006461462966624,0.8975
1776006461562932771,0.8665
1776006461662955948,0.8865
1776006461762858222,0.8871
1776006461862504759,0.7095
1776006461962961593,0.8944
1776006462062770110,0.8806
1776006462162955634,0.8841
1776006462262967375,0.8987
1776006462362963409,0.8931
1776006462462312914,0.4973
1776006462562957480,0.8916
1776006462662967346,0.8967
1776006462762950059,0.8859
1776006462862929683,0.8899
1776006462962959579,0.8899
1776006463062967214,0.8954
1776006463162632970,0.5821
1776006463262947688,0.8886
1776006463362971842,0.8949
1776006463462961766,0.8909
1776006463562962419,0.8912
1776006463662959706,0.8848
1776006463762660364,0.6045
1776006463862937240,0.9067
1776006463962983305,0.9154
1776006464062983624,0.9125
1776006464162978433,0.9067
1776006464262788332,0.9428
1776006464362985247,0.9056
1776006464462987992,0.9117
1776006464562979331,0.8927
1776006464662974488,0.8945
1776006464762868755,0.8999
1776006464863032511,0.9440
1776006464962982836,0.9140
1776006465062985801,0.9101
1776006465162974952,0.9022
1776006465262976679,0.9042
1776006465362652464,0.5977
1776006465462806455,0.9057
1776006465562982109,0.9102
1776006465662821406,0.9294
1776006465762941489,0.9278
1776006465862635702,0.6008
1776006465962993048,0.9290
1776006466062986310,0.9177
1776006466162986601,0.9158
1776006466262984457,0.9126
1776006466362982027,0.9026
1776006466462995649,0.9143
1776006466562965873,0.8918
1776006466662970542,0.9007
1776006466762972576,0.8953
1776006466862976631,0.8865
1776006466962838375,0.8750
1776006467063001485,0.9179
1776006467162985918,0.9100
1776006467262933295,0.9087
1776006467362939449,0.8623
1776006467462953860,0.8712
1776006467562935389,0.8602
1776006467662947905,0.8695
1776006467762743448,0.8473
1776006467862960071,0.8833
1776006467962939513,0.8694
1776006468062948559,0.8752
1776006468162942673,0.8730
1776006468262949160,0.8782
1776006468362939525,0.8611
1776006468462937113,0.8696
1776006468562919563,0.8486
1776006468662916566,0.8488
